filename,width,height,class,xmin,ymin,xmax,ymax
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,654.979248046875,860.3489990234375,774.7360229492188,940.8546752929688
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,701.554443359375,787.9340209960938,820.1144409179688,865.5214233398438
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,703.9144287109375,628.3712768554688,797.9561767578125,766.14013671875
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,764.5672607421875,681.19970703125,884.323974609375,761.705322265625
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,807.90771484375,631.0811767578125,906.5591430664062,698.400634765625
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,756.0843505859375,480.48712158203125,848.404541015625,619.9775390625
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,849.2625122070312,475.49188232421875,1023.072265625,588.359130859375
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,917.7218627929688,687.9822387695312,1047.884765625,889.7611694335938
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,1020.3356323242188,744.8197631835938,1151.6951904296875,949.5169677734375
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,1150.6400146484375,520.5416259765625,1286.2784423828125,733.3049926757812
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,1288.474609375,242.89906311035156,1452.19580078125,501.6492614746094
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,1132.35498046875,416.9093933105469,1281.277587890625,517.62890625
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,1029.40576171875,383.6452331542969,1155.9840087890625,573.9204711914062
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,1031.1551513671875,584.3912353515625,1181.79931640625,683.3892211914062
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,1048.3984375,676.9810791015625,1145.4976806640625,747.224365234375
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,934.8893432617188,587.845458984375,1030.297119140625,729.73486328125
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,1085.36083984375,462.32684326171875,1186.238525390625,617.9495849609375
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,911.4117431640625,364.98687744140625,1148.3680419921875,516.21044921875
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,852.6554565429688,276.2868957519531,970.6594848632812,458.676513671875
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,897.8065795898438,406.9723815917969,967.869384765625,508.3671569824219
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,979.8287353515625,454.91363525390625,1049.0335693359375,555.7947387695312
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,982.8406372070312,276.5977783203125,1136.403076171875,376.7925109863281
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,987.9718017578125,55.41282272338867,1133.20068359375,283.27557373046875
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,1098.88134765625,23.35095977783203,1304.6002197265625,159.1754150390625
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,1309.9454345703125,149.71530151367188,1447.025634765625,244.44566345214844
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,,,,
aug0_EDF 08 - EST-01.jpg,1600,1280,beam,,,,
aug1_06 EDF EST-01.jpg,1600,1280,column,384.09710693359375,56.735626220703125,414.9059753417969,84.05309295654297
aug1_06 EDF EST-01.jpg,1600,1280,column,559.962890625,171.5015869140625,590.7717895507812,198.81906127929688
aug1_06 EDF EST-01.jpg,1600,1280,column,799.475341796875,327.8019104003906,830.2841796875,355.1193542480469
aug1_06 EDF EST-01.jpg,1600,1280,column,201.01805114746094,337.2834167480469,231.82693481445312,364.60089111328125
aug1_06 EDF EST-01.jpg,1600,1280,column,377.43035888671875,451.2119445800781,408.2392272949219,478.5293884277344
aug1_06 EDF EST-01.jpg,1600,1280,column,671.59326171875,523.7666625976562,701.564697265625,550.53759765625
aug1_06 EDF EST-01.jpg,1600,1280,column,515.29296875,763.279052734375,546.101806640625,790.5965576171875
aug1_06 EDF EST-01.jpg,1600,1280,column,275.7804870605469,606.978759765625,306.5893859863281,634.2962036132812
aug1_06 EDF EST-01.jpg,1600,1280,column,99.91471099853516,492.2127990722656,130.7235870361328,519.5302734375
aug1_06 EDF EST-01.jpg,1600,1280,column,1095.0972900390625,520.718017578125,1125.0687255859375,547.489013671875
aug1_06 EDF EST-01.jpg,1600,1280,column,979.493896484375,696.0372924804688,1010.3027954101562,723.354736328125
aug1_06 EDF EST-01.jpg,1600,1280,column,810.0775146484375,955.648681640625,840.8863525390625,982.9661865234375
aug1_06 EDF EST-01.jpg,1600,1280,column,944.0704956054688,1043.0894775390625,974.0418701171875,1069.8603515625
aug1_06 EDF EST-01.jpg,1600,1280,column,1041.6038818359375,891.8008422851562,1072.4127197265625,919.1182861328125
aug1_06 EDF EST-01.jpg,1600,1280,column,1215.794677734375,1005.4737548828125,1246.6036376953125,1032.791259765625
aug1_06 EDF EST-01.jpg,1600,1280,column,1117.423828125,1156.2158203125,1148.2327880859375,1183.5333251953125
aug1_06 EDF EST-01.jpg,1600,1280,column,1401.6063232421875,720.7387084960938,1432.4151611328125,748.05615234375
aug1_06 EDF EST-01.jpg,1600,1280,column,1227.4154052734375,607.0657348632812,1258.2242431640625,634.3832397460938
aug1_06 EDF EST-01.jpg,1600,1280,column,646.976318359375,379.43756103515625,675.1312255859375,410.79296875
aug1_06 EDF EST-01.jpg,1600,1280,column,738.259033203125,439.0065612792969,765.5765380859375,469.8154602050781
aug1_06 EDF EST-01.jpg,1600,1280,beam,408.3479309082031,71.49124908447266,567.322998046875,181.0045623779297
aug1_06 EDF EST-01.jpg,1600,1280,beam,225.01333618164062,353.4230041503906,383.69744873046875,463.2272644042969
aug1_06 EDF EST-01.jpg,1600,1280,beam,400.0416564941406,468.47991943359375,636.0626831054688,628.2716674804688
aug1_06 EDF EST-01.jpg,1600,1280,beam,584.2136840820312,185.4197540283203,807.3819580078125,337.30487060546875
aug1_06 EDF EST-01.jpg,1600,1280,beam,662.2784423828125,287.3174133300781,731.8969116210938,385.1581726074219
aug1_06 EDF EST-01.jpg,1600,1280,beam,753.5611572265625,349.3987731933594,821.5401611328125,444.7271728515625
aug1_06 EDF EST-01.jpg,1600,1280,beam,667.7711181640625,391.2405090332031,749.7002563476562,450.47540283203125
aug1_06 EDF EST-01.jpg,1600,1280,beam,545.8729858398438,402.8863525390625,669.8786010742188,572.2803955078125
aug1_06 EDF EST-01.jpg,1600,1280,beam,209.7621307373047,70.13492584228516,393.6000671386719,343.0040283203125
aug1_06 EDF EST-01.jpg,1600,1280,beam,108.65878295898438,350.6827087402344,210.52102661132812,497.93341064453125
aug1_06 EDF EST-01.jpg,1600,1280,beam,122.5260238647461,509.4808044433594,281.5010986328125,618.9940795898438
aug1_06 EDF EST-01.jpg,1600,1280,beam,298.3918151855469,624.2467651367188,521.0135498046875,775.29443359375
aug1_06 EDF EST-01.jpg,1600,1280,beam,536.598876953125,545.363525390625,693.6580810546875,777.197265625
aug1_06 EDF EST-01.jpg,1600,1280,beam,692.899169921875,462.4553527832031,747.7620239257812,537.684814453125
aug1_06 EDF EST-01.jpg,1600,1280,beam,694.20458984375,541.0346069335938,972.098388671875,728.151611328125
aug1_06 EDF EST-01.jpg,1600,1280,beam,988.2379760742188,533.57080078125,1103.7628173828125,701.7578735351562
aug1_06 EDF EST-01.jpg,1600,1280,beam,1119.34814453125,535.4736328125,1235.6129150390625,617.115234375
aug1_06 EDF EST-01.jpg,1600,1280,beam,823.7261352539062,342.5575256347656,1101.6199951171875,529.6744995117188
aug1_06 EDF EST-01.jpg,1600,1280,beam,979.851318359375,499.9076843261719,1057.6673583984375,610.310302734375
aug1_06 EDF EST-01.jpg,1600,1280,beam,1237.1005859375,742.3355712890625,1423.6710205078125,1019.3919677734375
aug1_06 EDF EST-01.jpg,1600,1280,beam,1252.503662109375,622.3678588867188,1408.9664306640625,730.24169921875
aug1_06 EDF EST-01.jpg,1600,1280,beam,819.3680419921875,709.4365844726562,988.9968872070312,960.5318603515625
aug1_06 EDF EST-01.jpg,1600,1280,beam,916.0562133789062,812.0111694335938,1048.9639892578125,908.8408813476562
aug1_06 EDF EST-01.jpg,1600,1280,beam,951.6861572265625,908.8408813476562,1048.374267578125,1047.426025390625
aug1_06 EDF EST-01.jpg,1600,1280,beam,1066.692138671875,907.1029663085938,1223.15478515625,1014.9767456054688
aug1_06 EDF EST-01.jpg,1600,1280,beam,833.5262451171875,973.4631958007812,948.95361328125,1054.5582275390625
aug1_06 EDF EST-01.jpg,1600,1280,beam,966.6817626953125,1060.357421875,1123.14453125,1168.231201171875
aug1_06 EDF EST-01.jpg,1600,1280,beam,751.6583251953125,460.3125,1026.202392578125,645.243408203125
aug1_06 EDF EST-01.jpg,1600,1280,beam,927.091552734375,465.4779052734375,1004.9076538085938,575.8804931640625
aug1_06 EDF EST-01.jpg,1600,1280,beam,968.2918090820312,518.0960083007812,1017.5601196289062,556.0172729492188
aug1_06 EDF EST-01.jpg,1600,1280,beam,1138.729736328125,1027.0706787109375,1237.8594970703125,1170.134033203125
aug1_06 EDF EST-01.jpg,1600,1280,slab,219.55604553222656,73.88965606689453,721.5565185546875,557.2692260742188
aug1_06 EDF EST-01.jpg,1600,1280,slab,65.95628356933594,53.327110290527344,370.1435241699219,471.5673522949219
aug1_06 EDF EST-01.jpg,1600,1280,slab,117.61524963378906,355.56585693359375,629.504638671875,772.3140869140625
aug1_06 EDF EST-01.jpg,1600,1280,slab,568.4843139648438,405.9175720214844,743.688720703125,615.4542846679688
aug1_06 EDF EST-01.jpg,1600,1280,slab,701.60009765625,468.7224426269531,1021.3192138671875,719.1951293945312
aug1_06 EDF EST-01.jpg,1600,1280,slab,938.5250244140625,528.6920166015625,1010.1646118164062,602.3682861328125
aug1_06 EDF EST-01.jpg,1600,1280,slab,990.447265625,504.79083251953125,1096.4459228515625,634.0655517578125
aug1_06 EDF EST-01.jpg,1600,1280,slab,928.079345703125,538.1630249023438,1414.4237060546875,1012.2874145507812
aug1_06 EDF EST-01.jpg,1600,1280,slab,828.0689697265625,829.5977172851562,1037.4873046875,1043.67138671875
aug1_06 EDF EST-01.jpg,1600,1280,slab,961.77099609375,910.6297607421875,1228.903076171875,1165.2508544921875
aug1_06 EDF EST-01.jpg,1600,1280,column,384.09710693359375,56.735626220703125,414.9059753417969,84.05309295654297
aug1_06 EDF EST-01.jpg,1600,1280,column,559.962890625,171.5015869140625,590.7717895507812,198.81906127929688
aug1_06 EDF EST-01.jpg,1600,1280,column,799.475341796875,327.8019104003906,830.2841796875,355.1193542480469
aug1_06 EDF EST-01.jpg,1600,1280,column,201.01805114746094,337.2834167480469,231.82693481445312,364.60089111328125
aug1_06 EDF EST-01.jpg,1600,1280,column,377.43035888671875,451.2119445800781,408.2392272949219,478.5293884277344
aug1_06 EDF EST-01.jpg,1600,1280,column,671.59326171875,523.7666625976562,701.564697265625,550.53759765625
aug1_06 EDF EST-01.jpg,1600,1280,column,515.29296875,763.279052734375,546.101806640625,790.5965576171875
aug1_06 EDF EST-01.jpg,1600,1280,column,275.7804870605469,606.978759765625,306.5893859863281,634.2962036132812
aug1_06 EDF EST-01.jpg,1600,1280,column,99.91471099853516,492.2127990722656,130.7235870361328,519.5302734375
aug1_06 EDF EST-01.jpg,1600,1280,column,1095.0972900390625,520.718017578125,1125.0687255859375,547.489013671875
aug1_06 EDF EST-01.jpg,1600,1280,column,979.493896484375,696.0372924804688,1010.3027954101562,723.354736328125
aug1_06 EDF EST-01.jpg,1600,1280,column,810.0775146484375,955.648681640625,840.8863525390625,982.9661865234375
aug1_06 EDF EST-01.jpg,1600,1280,column,944.0704956054688,1043.0894775390625,974.0418701171875,1069.8603515625
aug1_06 EDF EST-01.jpg,1600,1280,column,1041.6038818359375,891.8008422851562,1072.4127197265625,919.1182861328125
aug1_06 EDF EST-01.jpg,1600,1280,column,1215.794677734375,1005.4737548828125,1246.6036376953125,1032.791259765625
aug1_06 EDF EST-01.jpg,1600,1280,column,1117.423828125,1156.2158203125,1148.2327880859375,1183.5333251953125
aug1_06 EDF EST-01.jpg,1600,1280,column,1401.6063232421875,720.7387084960938,1432.4151611328125,748.05615234375
aug1_06 EDF EST-01.jpg,1600,1280,column,1227.4154052734375,607.0657348632812,1258.2242431640625,634.3832397460938
aug1_06 EDF EST-01.jpg,1600,1280,column,646.976318359375,379.43756103515625,675.1312255859375,410.79296875
aug1_06 EDF EST-01.jpg,1600,1280,column,738.259033203125,439.0065612792969,765.5765380859375,469.8154602050781
aug1_06 EDF EST-01.jpg,1600,1280,beam,408.3479309082031,71.49124908447266,567.322998046875,181.0045623779297
aug1_06 EDF EST-01.jpg,1600,1280,beam,225.01333618164062,353.4230041503906,383.69744873046875,463.2272644042969
aug1_06 EDF EST-01.jpg,1600,1280,beam,400.0416564941406,468.47991943359375,636.0626831054688,628.2716674804688
aug1_06 EDF EST-01.jpg,1600,1280,beam,584.2136840820312,185.4197540283203,807.3819580078125,337.30487060546875
aug1_06 EDF EST-01.jpg,1600,1280,beam,662.2784423828125,287.3174133300781,731.8969116210938,385.1581726074219
aug1_06 EDF EST-01.jpg,1600,1280,beam,753.5611572265625,349.3987731933594,821.5401611328125,444.7271728515625
aug1_06 EDF EST-01.jpg,1600,1280,beam,667.7711181640625,391.2405090332031,749.7002563476562,450.47540283203125
aug1_06 EDF EST-01.jpg,1600,1280,beam,545.8729858398438,402.8863525390625,669.8786010742188,572.2803955078125
aug1_06 EDF EST-01.jpg,1600,1280,beam,209.7621307373047,70.13492584228516,393.6000671386719,343.0040283203125
aug1_06 EDF EST-01.jpg,1600,1280,beam,108.65878295898438,350.6827087402344,210.52102661132812,497.93341064453125
aug1_06 EDF EST-01.jpg,1600,1280,beam,122.5260238647461,509.4808044433594,281.5010986328125,618.9940795898438
aug1_06 EDF EST-01.jpg,1600,1280,beam,298.3918151855469,624.2467651367188,521.0135498046875,775.29443359375
aug1_06 EDF EST-01.jpg,1600,1280,beam,536.598876953125,545.363525390625,693.6580810546875,777.197265625
aug1_06 EDF EST-01.jpg,1600,1280,beam,692.899169921875,462.4553527832031,747.7620239257812,537.684814453125
aug1_06 EDF EST-01.jpg,1600,1280,beam,694.20458984375,541.0346069335938,972.098388671875,728.151611328125
aug1_06 EDF EST-01.jpg,1600,1280,beam,988.2379760742188,533.57080078125,1103.7628173828125,701.7578735351562
aug1_06 EDF EST-01.jpg,1600,1280,beam,1119.34814453125,535.4736328125,1235.6129150390625,617.115234375
aug1_06 EDF EST-01.jpg,1600,1280,beam,823.7261352539062,342.5575256347656,1101.6199951171875,529.6744995117188
aug1_06 EDF EST-01.jpg,1600,1280,beam,979.851318359375,499.9076843261719,1057.6673583984375,610.310302734375
aug1_06 EDF EST-01.jpg,1600,1280,beam,1237.1005859375,742.3355712890625,1423.6710205078125,1019.3919677734375
aug1_06 EDF EST-01.jpg,1600,1280,beam,1252.503662109375,622.3678588867188,1408.9664306640625,730.24169921875
aug1_06 EDF EST-01.jpg,1600,1280,beam,819.3680419921875,709.4365844726562,988.9968872070312,960.5318603515625
aug1_06 EDF EST-01.jpg,1600,1280,beam,916.0562133789062,812.0111694335938,1048.9639892578125,908.8408813476562
aug1_06 EDF EST-01.jpg,1600,1280,beam,951.6861572265625,908.8408813476562,1048.374267578125,1047.426025390625
aug1_06 EDF EST-01.jpg,1600,1280,beam,1066.692138671875,907.1029663085938,1223.15478515625,1014.9767456054688
aug1_06 EDF EST-01.jpg,1600,1280,beam,833.5262451171875,973.4631958007812,948.95361328125,1054.5582275390625
aug1_06 EDF EST-01.jpg,1600,1280,beam,966.6817626953125,1060.357421875,1123.14453125,1168.231201171875
aug1_06 EDF EST-01.jpg,1600,1280,beam,751.6583251953125,460.3125,1026.202392578125,645.243408203125
aug1_06 EDF EST-01.jpg,1600,1280,beam,927.091552734375,465.4779052734375,1004.9076538085938,575.8804931640625
aug1_06 EDF EST-01.jpg,1600,1280,beam,968.2918090820312,518.0960083007812,1017.5601196289062,556.0172729492188
aug1_06 EDF EST-01.jpg,1600,1280,beam,1138.729736328125,1027.0706787109375,1237.8594970703125,1170.134033203125
aug1_06 EDF EST-01.jpg,1600,1280,slab,220.10255432128906,74.72711181640625,721.010009765625,556.4317626953125
aug1_06 EDF EST-01.jpg,1600,1280,slab,568.7752685546875,407.3015441894531,744.8170776367188,617.3847045898438
aug1_06 EDF EST-01.jpg,1600,1280,slab,65.95628356933594,54.16456604003906,369.5970153808594,471.5673522949219
aug1_06 EDF EST-01.jpg,1600,1280,slab,117.06874084472656,355.56585693359375,628.6671752929688,772.6050415039062
aug1_06 EDF EST-01.jpg,1600,1280,slab,700.7626342773438,468.1759338378906,1020.4817504882812,718.6486206054688
aug1_06 EDF EST-01.jpg,1600,1280,slab,936.5945434570312,528.1455078125,1010.1646118164062,604.043212890625
aug1_06 EDF EST-01.jpg,1600,1280,slab,989.0633544921875,505.081787109375,1095.0618896484375,634.3565063476562
aug1_06 EDF EST-01.jpg,1600,1280,slab,927.2418823242188,538.4539794921875,1414.714599609375,1012.8338623046875
aug1_06 EDF EST-01.jpg,1600,1280,slab,827.2315063476562,829.0512084960938,1037.4873046875,1043.67138671875
aug1_06 EDF EST-01.jpg,1600,1280,slab,962.5730590820312,910.083251953125,1228.0655517578125,1162.1920166015625
aug1_06 EDF EST-01.jpg,1600,1280,column,384.09710693359375,56.735626220703125,414.9059753417969,84.05309295654297
aug1_06 EDF EST-01.jpg,1600,1280,column,559.962890625,171.5015869140625,590.7717895507812,198.81906127929688
aug1_06 EDF EST-01.jpg,1600,1280,column,799.475341796875,327.8019104003906,830.2841796875,355.1193542480469
aug1_06 EDF EST-01.jpg,1600,1280,column,201.01805114746094,337.2834167480469,231.82693481445312,364.60089111328125
aug1_06 EDF EST-01.jpg,1600,1280,column,377.43035888671875,451.2119445800781,408.2392272949219,478.5293884277344
aug1_06 EDF EST-01.jpg,1600,1280,column,671.59326171875,523.7666625976562,701.564697265625,550.53759765625
aug1_06 EDF EST-01.jpg,1600,1280,column,515.29296875,763.279052734375,546.101806640625,790.5965576171875
aug1_06 EDF EST-01.jpg,1600,1280,column,275.7804870605469,606.978759765625,306.5893859863281,634.2962036132812
aug1_06 EDF EST-01.jpg,1600,1280,column,99.91471099853516,492.2127990722656,130.7235870361328,519.5302734375
aug1_06 EDF EST-01.jpg,1600,1280,column,1095.0972900390625,520.718017578125,1125.0687255859375,547.489013671875
aug1_06 EDF EST-01.jpg,1600,1280,column,979.493896484375,696.0372924804688,1010.3027954101562,723.354736328125
aug1_06 EDF EST-01.jpg,1600,1280,column,810.0775146484375,955.648681640625,840.8863525390625,982.9661865234375
aug1_06 EDF EST-01.jpg,1600,1280,column,944.0704956054688,1043.0894775390625,974.0418701171875,1069.8603515625
aug1_06 EDF EST-01.jpg,1600,1280,column,1041.6038818359375,891.8008422851562,1072.4127197265625,919.1182861328125
aug1_06 EDF EST-01.jpg,1600,1280,column,1215.794677734375,1005.4737548828125,1246.6036376953125,1032.791259765625
aug1_06 EDF EST-01.jpg,1600,1280,column,1117.423828125,1156.2158203125,1148.2327880859375,1183.5333251953125
aug1_06 EDF EST-01.jpg,1600,1280,column,1401.6063232421875,720.7387084960938,1432.4151611328125,748.05615234375
aug1_06 EDF EST-01.jpg,1600,1280,column,1227.4154052734375,607.0657348632812,1258.2242431640625,634.3832397460938
aug1_06 EDF EST-01.jpg,1600,1280,column,646.976318359375,379.43756103515625,675.1312255859375,410.79296875
aug1_06 EDF EST-01.jpg,1600,1280,column,738.259033203125,439.0065612792969,765.5765380859375,469.8154602050781
aug1_06 EDF EST-01.jpg,1600,1280,beam,408.3479309082031,71.49124908447266,567.322998046875,181.0045623779297
aug1_06 EDF EST-01.jpg,1600,1280,beam,225.01333618164062,353.4230041503906,383.69744873046875,463.2272644042969
aug1_06 EDF EST-01.jpg,1600,1280,beam,400.0416564941406,468.47991943359375,636.0626831054688,628.2716674804688
aug1_06 EDF EST-01.jpg,1600,1280,beam,584.2136840820312,185.4197540283203,807.3819580078125,337.30487060546875
aug1_06 EDF EST-01.jpg,1600,1280,beam,662.2784423828125,287.3174133300781,731.8969116210938,385.1581726074219
aug1_06 EDF EST-01.jpg,1600,1280,beam,753.5611572265625,349.3987731933594,821.5401611328125,444.7271728515625
aug1_06 EDF EST-01.jpg,1600,1280,beam,667.7711181640625,391.2405090332031,749.7002563476562,450.47540283203125
aug1_06 EDF EST-01.jpg,1600,1280,beam,545.8729858398438,402.8863525390625,669.8786010742188,572.2803955078125
aug1_06 EDF EST-01.jpg,1600,1280,beam,209.7621307373047,70.13492584228516,393.6000671386719,343.0040283203125
aug1_06 EDF EST-01.jpg,1600,1280,beam,108.65878295898438,350.6827087402344,210.52102661132812,497.93341064453125
aug1_06 EDF EST-01.jpg,1600,1280,beam,122.5260238647461,509.4808044433594,281.5010986328125,618.9940795898438
aug1_06 EDF EST-01.jpg,1600,1280,beam,298.3918151855469,624.2467651367188,521.0135498046875,775.29443359375
aug1_06 EDF EST-01.jpg,1600,1280,beam,536.598876953125,545.363525390625,693.6580810546875,777.197265625
aug1_06 EDF EST-01.jpg,1600,1280,beam,692.899169921875,462.4553527832031,747.7620239257812,537.684814453125
aug1_06 EDF EST-01.jpg,1600,1280,beam,694.20458984375,541.0346069335938,972.098388671875,728.151611328125
aug1_06 EDF EST-01.jpg,1600,1280,beam,988.2379760742188,533.57080078125,1103.7628173828125,701.7578735351562
aug1_06 EDF EST-01.jpg,1600,1280,beam,1119.34814453125,535.4736328125,1235.6129150390625,617.115234375
aug1_06 EDF EST-01.jpg,1600,1280,beam,823.7261352539062,342.5575256347656,1101.6199951171875,529.6744995117188
aug1_06 EDF EST-01.jpg,1600,1280,beam,979.851318359375,499.9076843261719,1057.6673583984375,610.310302734375
aug1_06 EDF EST-01.jpg,1600,1280,beam,1237.1005859375,742.3355712890625,1423.6710205078125,1019.3919677734375
aug1_06 EDF EST-01.jpg,1600,1280,beam,1252.503662109375,622.3678588867188,1408.9664306640625,730.24169921875
aug1_06 EDF EST-01.jpg,1600,1280,beam,819.3680419921875,709.4365844726562,988.9968872070312,960.5318603515625
aug1_06 EDF EST-01.jpg,1600,1280,beam,916.0562133789062,812.0111694335938,1048.9639892578125,908.8408813476562
aug1_06 EDF EST-01.jpg,1600,1280,beam,951.6861572265625,908.8408813476562,1048.374267578125,1047.426025390625
aug1_06 EDF EST-01.jpg,1600,1280,beam,1066.692138671875,907.1029663085938,1223.15478515625,1014.9767456054688
aug1_06 EDF EST-01.jpg,1600,1280,beam,833.5262451171875,973.4631958007812,948.95361328125,1054.5582275390625
aug1_06 EDF EST-01.jpg,1600,1280,beam,966.6817626953125,1060.357421875,1123.14453125,1168.231201171875
aug1_06 EDF EST-01.jpg,1600,1280,beam,751.6583251953125,460.3125,1026.202392578125,645.243408203125
aug1_06 EDF EST-01.jpg,1600,1280,beam,927.091552734375,465.4779052734375,1004.9076538085938,575.8804931640625
aug1_06 EDF EST-01.jpg,1600,1280,beam,968.2918090820312,518.0960083007812,1017.5601196289062,556.0172729492188
aug1_06 EDF EST-01.jpg,1600,1280,beam,1138.729736328125,1027.0706787109375,1237.8594970703125,1170.134033203125
aug1_06 EDF EST-01.jpg,1600,1280,slab,219.55604553222656,73.88965606689453,722.3939819335938,557.8157348632812
aug1_06 EDF EST-01.jpg,1600,1280,slab,117.06874084472656,356.4033203125,628.9581298828125,773.1515502929688
aug1_06 EDF EST-01.jpg,1600,1280,slab,568.7752685546875,407.3015441894531,744.8170776367188,617.3847045898438
aug1_06 EDF EST-01.jpg,1600,1280,slab,701.60009765625,468.7224426269531,1020.4817504882812,718.6486206054688
aug1_06 EDF EST-01.jpg,1600,1280,slab,827.2315063476562,829.0512084960938,1038.3248291015625,1044.2178955078125
aug1_06 EDF EST-01.jpg,1600,1280,slab,937.1410522460938,528.1455078125,1011.0020751953125,603.7522583007812
aug1_06 EDF EST-01.jpg,1600,1280,slab,989.0633544921875,505.081787109375,1095.8994140625,634.9030151367188
aug1_06 EDF EST-01.jpg,1600,1280,slab,927.5328369140625,537.3255615234375,1415.8076171875,1013.6713256835938
aug1_06 EDF EST-01.jpg,1600,1280,slab,959.8405151367188,909.2457885742188,1229.4495849609375,1166.92578125
aug1_06 EDF EST-01.jpg,1600,1280,slab,65.95628356933594,53.327110290527344,370.1435241699219,471.5673522949219
aug1_EDF 03 - EST-07.jpg,1600,1280,column,529.0,698.0,546.0,712.0
aug1_EDF 03 - EST-07.jpg,1600,1280,column,709.0,824.0,725.0,838.0
aug1_EDF 03 - EST-07.jpg,1600,1280,column,709.0,699.0,726.0,712.0
aug1_EDF 03 - EST-07.jpg,1600,1280,column,529.0,821.0,543.0,837.0
aug1_EDF 03 - EST-07.jpg,1600,1280,column,529.0,978.0,546.0,992.0
aug1_EDF 03 - EST-07.jpg,1600,1280,column,708.0,975.0,726.0,990.0
aug1_EDF 03 - EST-07.jpg,1600,1280,column,929.0,824.0,946.0,838.0
aug1_EDF 03 - EST-07.jpg,1600,1280,column,929.0,978.0,945.0,992.0
aug1_EDF 03 - EST-07.jpg,1600,1280,beam,548.0,697.0,707.0,712.0
aug1_EDF 03 - EST-07.jpg,1600,1280,beam,542.0,823.0,707.0,838.0
aug1_EDF 03 - EST-07.jpg,1600,1280,beam,708.0,713.0,721.0,824.0
aug1_EDF 03 - EST-07.jpg,1600,1280,beam,503.0,712.0,516.0,822.0
aug1_EDF 03 - EST-07.jpg,1600,1280,beam,503.0,697.0,528.0,712.0
aug1_EDF 03 - EST-07.jpg,1600,1280,beam,502.0,823.0,527.0,837.0
aug1_EDF 03 - EST-07.jpg,1600,1280,slab,516.0,711.0,708.0,824.0
aug1_EDF 07-EST-02.jpg,1600,1280,column,159.8802032470703,460.3235778808594,186.95814514160156,480.8285217285156
aug1_EDF 07-EST-02.jpg,1600,1280,column,511.2247314453125,350.5682373046875,539.2573852539062,371.37060546875
aug1_EDF 07-EST-02.jpg,1600,1280,column,586.649658203125,599.3956298828125,614.6823120117188,620.197998046875
aug1_EDF 07-EST-02.jpg,1600,1280,column,237.214599609375,708.5560913085938,264.29254150390625,729.06103515625
aug1_EDF 07-EST-02.jpg,1600,1280,column,686.5894775390625,920.1884765625,714.6221313476562,940.9908447265625
aug1_EDF 07-EST-02.jpg,1600,1280,column,414.48883056640625,1277.5814208984375,441.5667419433594,1280.0
aug1_EDF 07-EST-02.jpg,1600,1280,column,337.1544189453125,1029.051513671875,365.1871032714844,1049.8538818359375
aug1_EDF 07-EST-02.jpg,1600,1280,column,765.8333129882812,1168.12353515625,792.9112548828125,1188.6285400390625
aug1_EDF 07-EST-02.jpg,1600,1280,column,803.3753051757812,259.5516052246094,831.4080200195312,280.3539733886719
aug1_EDF 07-EST-02.jpg,1600,1280,column,1165.221923828125,146.82186889648438,1193.254638671875,167.62423706054688
aug1_EDF 07-EST-02.jpg,1600,1280,column,1242.556396484375,395.0544128417969,1270.2916259765625,414.90203857421875
aug1_EDF 07-EST-02.jpg,1600,1280,column,880.709716796875,507.7841491699219,908.7423706054688,528.5864868164062
aug1_EDF 07-EST-02.jpg,1600,1280,column,979.7572021484375,824.2255249023438,1013.4559326171875,849.3793334960938
aug1_EDF 07-EST-02.jpg,1600,1280,column,1420.7852783203125,964.0797729492188,1447.86328125,984.5846557617188
aug1_EDF 07-EST-02.jpg,1600,1280,column,1057.98388671875,1077.10693359375,1085.0618896484375,1097.61181640625
aug1_EDF 07-EST-02.jpg,1600,1280,column,1342.4962158203125,715.8472290039062,1370.5289306640625,736.6495971679688
aug1_EDF 07-EST-02.jpg,1600,1280,beam,260.7856750488281,605.8768920898438,590.516357421875,720.6702880859375
